value_eur,overall,potential,age,shooting,passing,dribbling,defending,physic,num_pos,international_reputation,best_pos
16000000,79,86,20,34,61,50,80,80,2,1,CB
18000000,79,86,21,73,77,80,47,56,2,1,RM
17500000,79,85,24,81,60,73,35,71,1,1,ST
17000000,79,85,23,67,76,81,62,79,2,1,CM
17000000,79,85,24,63,76,78,70,66,2,1,CM
15500000,79,85,24,42,63,68,79,78,1,1,CB
15500000,79,85,23,50,63,71,79,75,2,1,RB
17500000,79,85,23,71,75,82,65,67,2,1,CAM
15500000,79,85,23,37,70,76,78,76,2,2,CB
15500000,79,85,23,47,72,70,81,74,2,1,CB
17500000,79,85,23,78,71,83,44,63,3,1,LW
15500000,79,85,22,49,71,77,76,75,1,1,LB
17500000,79,85,22,76,68,73,38,88,1,1,ST
15500000,79,85,24,68,72,72,79,82,1,1,CDM
15500000,79,85,22,64,72,74,75,76,3,1,LB
16500000,79,84,24,71,85,77,62,64,2,2,CM
17000000,79,84,24,76,74,82,29,56,2,1,RW
17000000,79,84,24,69,77,84,45,62,3,1,RM
15000000,79,84,24,53,66,67,80,75,2,1,CB
17000000,79,84,23,64,74,83,28,68,3,1,LM
15500000,79,84,23,57,73,74,78,83,3,1,CDM
17000000,79,84,23,77,75,81,35,66,3,2,ST
15000000,79,84,22,64,79,81,72,78,1,2,LB
17000000,79,84,22,72,82,79,39,57,3,1,CAM
17000000,79,84,23,75,63,78,43,75,1,2,ST
17000000,79,84,22,77,72,81,45,79,3,1,RM
17000000,79,84,24,73,72,83,37,50,2,1,LM
17000000,79,84,22,74,74,82,49,70,2,1,RW
14500000,79,83,25,63,71,64,80,84,3,2,CDM
16500000,79,83,24,80,76,82,30,62,1,1,LW
14500000,79,83,25,52,70,76,78,70,2,2,LWB
16000000,79,83,24,73,78,77,70,75,2,2,CM
15000000,79,83,24,64,72,73,78,80,2,1,CDM
14500000,79,83,24,61,75,75,77,73,1,1,RB
16000000,79,83,23,59,77,77,68,66,2,2,CM
13500000,79,82,27,31,58,57,79,80,2,1,CB
16000000,79,82,25,73,77,80,56,73,2,2,CAM
13500000,79,82,27,40,59,63,79,80,1,2,CB
14000000,79,82,26,45,66,63,79,78,1,1,CB
14000000,79,82,26,39,58,64,80,75,1,2,CB
16000000,79,82,25,79,58,78,33,72,1,2,ST
15500000,79,82,25,80,76,77,70,69,3,2,CM
13500000,79,82,26,62,72,73,75,87,2,2,LB
13500000,79,82,27,66,71,69,80,75,1,2,CB
16000000,79,82,24,76,76,81,42,55,1,1,LW
16000000,79,82,26,77,59,75,29,75,1,2,ST
16000000,79,82,25,80,61,73,45,80,1,1,ST
13500000,79,82,26,53,69,76,75,73,2,1,RB
13500000,79,82,27,40,52,50,80,79,1,1,CB
13000000,79,81,27,57,63,61,77,77,1,3,CB
12500000,79,81,28,49,47,56,80,76,1,1,CB
13500000,79,81,25,50,70,72,76,81,3,1,RWB
12500000,79,81,28,35,62,61,78,82,1,1,CB
13500000,79,81,26,58,75,75,78,74,2,2,LB
15000000,79,81,26,73,75,80,74,69,1,1,CM
15500000,79,81,26,78,66,73,32,74,1,1,ST
13500000,79,81,26,44,58,68,78,80,1,2,CB
15500000,79,81,26,78,67,78,27,68,3,2,ST
15000000,79,81,26,77,81,77,64,80,3,1,CM
12000000,79,80,29,33,65,56,78,83,1,3,CB
14500000,79,80,27,79,69,79,38,75,2,1,CF
14500000,79,80,27,77,67,71,47,86,1,2,ST
12000000,79,80,29,45,55,48,80,79,1,1,CB
12500000,79,80,27,51,61,58,78,76,1,2,CB
13000000,79,80,26,59,73,76,77,76,2,2,RB
15000000,79,80,26,64,74,80,76,73,2,2,LM
12500000,79,80,27,54,76,77,74,76,1,1,RWB
12500000,79,80,27,53,69,75,76,77,1,2,RB
14000000,79,80,27,73,79,81,66,68,1,2,CM
14000000,79,80,27,69,81,79,66,68,2,1,CM
15000000,79,80,26,75,72,79,33,67,3,2,ST
12500000,79,80,27,49,66,68,79,78,2,2,CB
12500000,79,80,27,66,72,75,76,74,2,2,RB
14500000,79,80,27,74,72,80,36,66,3,1,ST
4500000,79,79,37,81,74,80,34,67,2,3,ST
8000000,79,79,33,81,65,69,34,77,1,2,ST
7500000,79,79,33,78,74,85,43,59,3,3,LM
3800000,79,79,35,52,67,63,80,76,1,3,CB
5500000,79,79,33,67,73,75,78,73,1,3,RB
6500000,79,79,34,79,78,83,40,71,2,3,ST
6500000,79,79,34,69,84,82,66,60,2,3,CAM
4700000,79,79,34,38,50,51,78,82,1,3,CB
9500000,79,79,31,32,59,53,80,75,1,2,CB
7500000,79,79,33,79,78,79,41,66,2,2,CAM
6000000,79,79,33,49,69,70,80,71,1,2,CB
8000000,79,79,32,61,76,72,79,75,2,2,LB
10000000,79,79,32,78,76,80,61,67,1,3,RM
8000000,79,79,32,46,59,59,79,75,1,3,CB
10000000,79,79,32,79,78,80,67,77,2,3,CF
7500000,79,79,33,70,76,78,71,74,2,2,CM
5500000,79,79,33,61,71,74,80,68,2,2,LB
10000000,79,79,32,79,61,79,34,64,1,1,ST
11000000,79,79,31,74,81,76,67,67,3,2,CM
10000000,79,79,32,78,73,83,29,65,1,3,ST
11000000,79,79,31,74,79,70,75,79,1,2,CM
10000000,79,79,30,65,73,77,79,71,1,2,RB
11000000,79,79,31,71,79,82,62,65,1,3,CM
11500000,79,79,31,78,63,72,35,80,1,2,ST
11000000,79,79,31,78,73,81,42,62,2,2,LW
10500000,79,79,29,64,71,74,78,81,1,2,LB
5500000,79,79,33,64,75,76,71,76,1,1,RB
10500000,79,79,29,37,62,66,80,74,1,3,CB
11500000,79,79,31,76,64,74,42,72,1,3,ST
10000000,79,79,32,78,69,75,48,82,1,1,ST
10000000,79,79,30,68,78,82,79,74,1,2,LB
12500000,79,79,29,76,73,82,42,72,2,3,ST
7500000,79,79,33,72,77,78,75,76,1,2,LM
12500000,79,79,29,77,62,70,37,82,1,2,ST
12000000,79,79,30,67,75,84,54,45,3,3,CAM
13000000,79,79,27,68,80,81,63,66,3,3,CM
10500000,79,79,29,54,75,74,79,69,1,1,LB
12500000,79,79,29,74,79,84,41,54,2,3,CF
11500000,79,79,30,73,81,82,56,58,3,3,CM
10000000,79,79,30,55,66,54,79,83,1,2,CB
7500000,79,79,33,75,78,81,40,45,3,2,RM
12500000,79,79,29,77,73,77,49,76,2,2,ST
12500000,79,79,29,79,63,75,38,73,2,1,ST
10500000,79,79,29,63,74,71,79,72,2,1,LB
11000000,79,79,28,70,71,72,79,76,3,2,RB
10000000,79,79,30,42,63,59,80,76,1,2,CB
13500000,79,79,27,77,69,78,36,81,1,2,ST
12500000,79,79,29,80,78,82,42,70,2,3,RM
13000000,79,79,28,80,77,79,43,68,2,1,ST
6000000,79,79,33,71,76,75,75,78,2,2,CDM
9000000,79,79,31,74,77,79,72,76,3,2,RWB
11000000,79,79,27,70,74,74,78,76,2,2,RB
9500000,79,79,31,53,60,56,79,84,1,2,CB
12500000,79,79,29,76,76,79,41,75,2,2,LM
10500000,79,79,30,63,76,73,76,71,2,2,CDM
13000000,79,79,28,73,60,78,33,78,1,1,ST
9000000,79,79,31,67,74,73,78,76,2,1,RB
10500000,79,79,30,61,74,77,71,77,2,2,CDM
11000000,79,79,28,49,73,79,73,67,1,2,LB
11000000,79,79,31,72,75,84,46,54,2,1,LM
12500000,79,79,28,79,78,78,55,67,2,2,LM
10000000,79,79,32,76,64,76,33,66,1,3,ST
10500000,79,79,30,66,70,70,79,84,2,2,CDM
10500000,79,79,29,60,75,75,78,75,2,3,LB
11000000,79,79,27,71,72,81,75,69,2,1,RB
13000000,79,79,28,79,68,73,30,75,1,1,ST
12500000,79,79,29,80,66,75,38,73,1,2,ST
8000000,79,79,32,41,44,59,80,74,1,1,CB
10500000,79,79,29,54,59,57,79,83,1,1,CB
10500000,79,79,30,67,73,76,74,77,2,1,CDM
12500000,79,79,29,81,53,71,30,86,1,1,ST
13000000,79,79,28,75,60,75,48,80,1,1,ST
12500000,79,79,28,73,79,71,80,82,2,1,CM
3600000,79,79,35,51,70,78,77,67,2,1,RB
9500000,79,79,31,48,60,52,79,78,2,1,CB
9500000,79,79,31,70,70,72,80,83,1,1,CDM
11500000,79,79,31,79,65,80,27,66,1,1,ST
0,79,79,31,48,60,52,79,78,2,1,CB
0,79,79,31,57,72,76,78,74,3,1,CDM
0,79,79,31,79,65,80,27,66,1,1,ST
17000000,78,88,21,77,68,81,22,64,2,1,RM
15000000,78,87,20,37,64,68,77,77,3,1,CDM
15500000,78,87,22,66,75,79,64,67,1,1,CM
16000000,78,87,21,66,74,83,63,62,3,1,CAM
14500000,78,87,22,43,56,63,80,76,1,1,CB
14000000,78,86,23,40,54,55,78,79,1,1,CB
15000000,78,86,22,63,75,76,79,82,2,1,CM
14000000,78,86,22,36,52,55,79,79,1,2,CB
15500000,78,86,22,74,67,82,34,56,2,2,LM
15500000,78,86,21,70,72,82,33,60,1,1,CAM
15500000,78,86,21,75,74,82,37,50,2,1,RW
14500000,78,85,20,69,82,85,40,49,3,3,RW
14500000,78,85,23,75,69,82,36,62,1,1,LM
14500000,78,85,22,67,76,83,54,64,2,1,CAM
13000000,78,85,22,66,80,79,77,66,1,1,LB
15000000,78,85,22,75,53,73,34,77,1,1,ST
13000000,78,84,25,70,73,73,75,84,3,1,CDM
14000000,78,84,24,72,75,75,74,76,3,2,CM
14000000,78,84,24,72,77,71,78,83,2,2,CM
14000000,78,84,23,66,75,84,64,68,2,2,CM
13000000,78,84,22,34,62,69,78,75,3,2,CB
14500000,78,84,22,75,60,76,43,81,2,1,ST
14000000,78,84,23,63,70,84,33,51,3,1,LM
12500000,78,84,25,53,61,64,78,81,1,1,CB
12500000,78,84,22,47,73,76,77,65,1,1,LB
14000000,78,84,23,81,78,80,63,56,3,1,CM
14000000,78,84,24,67,74,71,76,74,2,1,CM
13000000,78,84,23,46,69,71,79,76,1,1,CB
13500000,78,83,24,66,78,82,63,52,1,3,CM
14000000,78,83,25,76,67,75,34,79,1,1,ST
14000000,78,83,25,73,78,82,35,63,3,1,CF
14000000,78,83,24,76,53,72,43,76,1,1,ST
13500000,78,83,25,68,76,78,72,72,2,2,CM
14000000,78,83,24,76,67,75,27,74,1,2,ST
12500000,78,83,25,61,75,74,76,78,2,1,CDM
14000000,78,83,23,66,78,79,31,62,2,1,CAM
0,78,83,25,38,65,69,79,82,2,1,CDM
12500000,78,83,25,54,63,63,79,75,2,1,CB
12500000,78,83,24,63,73,77,75,73,2,1,CDM
12500000,78,83,24,54,55,56,78,80,1,1,CB
13500000,78,83,24,74,78,76,67,67,3,1,CM
12500000,78,83,22,53,66,64,79,83,1,2,CDM
14000000,78,83,22,74,78,81,47,74,3,1,CAM
13500000,78,82,25,78,74,74,40,71,2,2,CAM
12000000,78,82,25,28,51,57,78,80,1,1,CB
0,78,82,24,73,76,78,70,79,1,2,CM
13000000,78,82,25,72,79,83,59,56,3,2,CM
12000000,78,82,24,39,59,62,78,77,1,1,CB
13500000,78,82,23,73,71,83,43,66,3,2,RW
12000000,78,82,26,55,66,72,76,81,2,2,CDM
13500000,78,82,23,62,79,83,65,65,2,2,CM
13500000,78,82,24,77,55,69,27,83,1,1,ST
12000000,78,82,25,33,48,46,78,79,1,1,CB
12000000,78,82,24,68,72,74,79,74,2,1,CDM
12000000,78,82,23,50,66,71,76,87,1,2,RB
12000000,78,82,24,42,56,57,79,76,1,1,CB
11000000,78,81,27,37,56,54,76,83,1,1,CB
12500000,78,81,26,71,78,77,71,69,2,1,CM
13000000,78,81,25,72,73,80,37,70,2,2,LM
13000000,78,81,25,61,74,78,75,83,2,1,CM
13000000,78,81,25,70,74,81,42,64,2,1,CAM
13000000,78,81,24,77,74,82,37,67,2,2,RW
12000000,78,81,25,63,71,74,77,73,2,2,CDM
11500000,78,81,26,41,68,76,73,79,1,1,RB
13000000,78,81,25,75,67,81,54,66,3,1,CF
13000000,78,81,25,62,70,77,75,75,2,1,RM
13000000,78,81,25,72,72,80,43,73,2,1,LM
13000000,78,81,26,75,71,83,34,62,3,1,CAM
10500000,78,80,28,47,58,62,80,67,1,2,CB
11000000,78,80,27,45,51,48,78,80,1,1,CB
10500000,78,80,28,57,61,65,78,79,1,2,CB
11000000,78,80,27,40,55,61,78,77,1,1,CB
10500000,78,80,28,36,50,62,80,79,1,1,CB
11000000,78,80,27,66,76,73,74,75,2,1,CDM
12500000,78,80,26,74,77,80,40,67,2,2,CAM
11000000,78,80,26,46,63,62,78,74,1,1,CB
11500000,78,80,26,61,72,76,74,76,2,1,CDM
13000000,78,80,24,72,71,84,32,63,1,2,LW
11000000,78,80,27,46,52,69,78,79,1,1,CB
10500000,78,80,28,53,59,67,78,83,2,1,CB
10500000,78,79,28,65,67,70,79,82,2,2,CDM
10000000,78,79,28,50,51,62,78,77,1,1,CB
12000000,78,79,27,78,70,73,33,80,1,2,ST
11500000,78,79,27,76,79,76,67,66,2,1,CM
12000000,78,79,27,77,70,78,36,79,1,3,ST
12000000,78,79,27,80,69,77,40,68,3,1,ST
10500000,78,79,27,63,71,74,74,78,1,1,RWB
10000000,78,79,29,60,67,66,78,78,2,1,CB
11500000,78,79,27,69,75,75,70,69,1,2,CM
10500000,78,79,27,39,74,74,74,78,2,1,CDM
11000000,78,79,26,49,61,48,80,77,1,2,CB
12000000,78,79,27,74,78,79,50,59,1,1,CAM
12000000,78,79,26,69,76,78,47,62,3,2,CAM
12000000,78,79,26,75,76,82,41,62,2,1,LM
12000000,78,79,26,71,76,81,33,58,3,1,LM
12000000,78,79,26,63,74,78,62,69,1,2,LM
10500000,78,79,27,28,47,54,80,78,1,2,CB
10500000,78,79,27,63,69,76,73,83,1,1,RB
10500000,78,79,27,37,50,65,79,75,1,2,CB
12000000,78,79,27,78,58,61,32,74,1,1,ST
4500000,78,78,35,77,74,78,45,71,2,3,CAM
5000000,78,78,34,69,81,80,63,65,2,2,CM
5500000,78,78,34,76,80,84,44,62,2,2,CF
2100000,78,78,36,53,68,68,77,77,1,2,CB
8500000,78,78,32,80,70,85,42,68,3,2,ST
0,78,78,41,51,67,66,80,71,1,2,CB
4800000,78,78,35,79,69,71,44,79,1,2,ST
3800000,78,78,34,58,58,54,80,76,1,2,CB
8000000,78,78,32,79,71,80,36,73,2,3,LM
4900000,78,78,33,61,70,60,77,69,2,3,CB
6500000,78,78,32,56,61,52,78,77,1,2,CB
8000000,78,78,32,72,76,80,37,51,3,3,CAM
4900000,78,78,33,37,57,58,80,70,1,2,CB
8500000,78,78,29,53,70,76,76,70,2,2,LB
10000000,78,78,29,67,78,78,68,70,1,1,CM
8000000,78,78,32,70,71,80,35,59,2,3,LW
8500000,78,78,30,69,81,77,74,67,2,3,CDM
9000000,78,78,31,71,78,76,74,68,1,2,CM
9000000,78,78,31,73,76,80,43,61,3,2,LM
6000000,78,78,33,69,73,71,77,77,2,1,CM
6500000,78,78,32,66,71,74,78,72,2,2,RB
10500000,78,78,28,69,74,81,73,70,2,2,RM
8000000,78,78,32,62,77,79,76,70,2,2,LM
0,78,78,31,49,64,62,79,71,1,3,CB
8500000,78,78,30,32,57,54,80,75,1,2,CB
10000000,78,78,30,76,71,75,44,81,2,2,CF
8000000,78,78,32,73,78,79,56,68,2,2,CAM
6500000,78,78,33,75,66,77,40,76,1,2,ST
6500000,78,78,32,32,46,56,82,76,1,2,CB
9500000,78,78,31,77,64,75,31,59,1,3,ST
5000000,78,78,33,66,68,68,78,85,2,1,CDM
10000000,78,78,30,75,75,80,31,54,1,2,LM
7500000,78,78,31,37,57,54,78,76,1,2,CB
6500000,78,78,32,49,58,55,77,87,1,2,CB
10500000,78,78,29,80,76,80,35,63,1,3,ST
6500000,78,78,32,51,65,70,79,73,2,2,CB
2900000,78,78,35,65,75,74,76,76,1,2,LB
8000000,78,78,32,75,76,80,53,74,3,2,RM
9500000,78,78,31,79,67,71,37,85,1,2,ST
8500000,78,78,30,57,65,66,81,80,1,2,CDM
8500000,78,78,30,39,67,66,78,74,1,2,CB
10000000,78,78,30,79,59,66,45,73,1,2,ST
10000000,78,78,30,72,75,79,47,54,3,2,LM
9500000,78,78,31,79,53,65,36,82,1,2,ST
4300000,78,78,35,71,77,70,76,62,2,3,CM
9500000,78,78,30,74,79,76,70,65,2,3,CM
9500000,78,78,30,69,69,64,79,80,2,2,CM
10500000,78,78,28,74,70,77,43,74,2,3,ST
10500000,78,78,29,78,68,74,47,81,1,1,ST
0,78,78,30,76,67,69,27,84,1,2,ST
10500000,78,78,28,75,80,76,62,69,2,2,CM
9000000,78,78,29,60,70,68,79,72,2,2,CDM
8500000,78,78,30,64,75,75,73,72,2,1,CDM
10500000,78,78,29,75,68,82,33,71,2,2,ST
10000000,78,78,29,77,79,79,40,59,2,2,CAM
10500000,78,78,28,77,71,80,44,68,3,2,CF
8500000,78,78,30,53,67,61,78,73,1,2,CB
9000000,78,78,29,67,79,78,75,67,3,2,CDM
8500000,78,78,30,63,70,72,78,84,2,2,CDM
8500000,78,78,29,31,51,58,81,74,1,2,CB
9000000,78,78,31,69,74,69,77,79,2,2,CM
8000000,78,78,31,49,69,68,78,81,1,2,CDM
9000000,78,78,28,60,74,79,75,78,1,2,RB
8500000,78,78,29,42,58,62,79,80,1,1,CB
8000000,78,78,30,62,72,75,71,78,2,2,RB
9000000,78,78,28,61,70,77,77,69,1,2,RB
10500000,78,78,28,64,75,75,77,82,2,2,CM
10000000,78,78,29,72,73,78,56,82,2,2,RM
10500000,78,78,28,72,82,74,60,72,3,2,CM
10500000,78,78,28,74,78,77,61,70,2,1,RM
10500000,78,78,28,77,51,68,38,79,2,2,ST
9000000,78,78,28,34,55,60,78,75,1,1,CB
7500000,78,78,31,61,71,73,78,71,1,1,LB
10500000,78,78,28,74,77,79,67,68,3,2,CAM
8000000,78,78,31,47,65,69,77,84,2,3,CDM
10000000,78,78,29,79,76,79,49,70,2,2,CAM
9000000,78,78,28,39,69,73,75,74,1,2,RB
11000000,78,78,27,77,75,80,38,69,3,2,RM
10500000,78,78,28,72,77,79,60,64,2,1,CAM
10000000,78,78,30,81,62,74,33,69,1,2,ST
10000000,78,78,30,70,79,79,49,70,3,2,CAM
9000000,78,78,29,57,71,68,75,80,2,3,CDM
9000000,78,78,28,55,67,70,79,76,2,2,CB
9000000,78,78,27,63,73,78,74,75,2,2,RB
8000000,78,78,32,77,76,78,45,64,2,3,LM
9000000,78,78,28,62,71,73,76,77,2,2,CDM
10500000,78,78,28,75,78,79,39,58,1,2,CAM
8500000,78,78,29,59,68,65,76,76,1,3,CB
8500000,78,78,30,38,49,51,80,74,1,1,CB
9500000,78,78,27,58,66,64,80,75,1,1,CB
10500000,78,78,28,78,68,82,36,55,2,2,ST
8500000,78,78,29,33,55,57,77,78,1,1,CB
10500000,78,78,28,74,72,83,34,67,1,2,RM
10500000,78,78,28,80,62,71,27,84,1,1,ST
10500000,78,78,28,74,68,77,35,76,2,1,ST
8500000,78,78,29,50,62,59,78,75,1,1,CB
10000000,78,78,30,76,51,68,37,78,1,2,ST
9000000,78,78,29,63,71,68,76,84,2,1,CDM
10500000,78,78,28,68,72,73,79,79,2,2,CM
8500000,78,78,29,54,68,67,76,79,2,1,RB
10500000,78,78,28,73,77,81,53,67,2,1,CAM
9000000,78,78,28,60,70,79,72,79,1,1,LB
9500000,78,78,31,80,62,75,36,66,2,1,ST
8500000,78,78,30,51,54,53,78,81,1,1,CB
6500000,78,78,32,60,57,54,78,79,1,1,CB
10000000,78,78,29,72,78,79,65,71,2,1,CM
9000000,78,78,29,64,72,68,76,77,2,1,CDM
7500000,78,78,31,50,66,77,76,74,2,1,RB
10500000,78,78,27,68,79,79,68,63,2,2,CM
10500000,78,78,27,68,68,73,80,80,2,1,CM
10000000,78,78,30,79,69,73,39,81,1,2,ST
7500000,78,78,31,58,70,77,74,53,2,1,LB
4500000,78,78,35,73,76,77,27,59,2,1,CAM
7500000,78,78,31,71,71,76,74,74,3,1,RB
9500000,78,78,27,62,74,69,76,81,2,1,CDM
8500000,78,78,32,77,55,74,27,66,1,1,ST
0,78,78,31,58,70,77,74,53,2,1,LB
0,78,78,35,51,69,78,76,67,2,1,RB
0,78,78,35,73,76,77,27,59,2,1,CAM
14000000,77,88,20,36,59,61,75,80,1,1,CB
13000000,77,87,22,43,68,74,76,69,1,1,RB
14000000,77,87,20,73,73,77,68,74,3,1,CM
13000000,77,87,23,71,72,78,74,77,2,1,CDM
14500000,77,87,21,74,56,74,29,69,1,1,ST
14000000,77,86,21,71,75,79,48,66,2,1,RM
13500000,77,86,22,70,72,82,42,67,3,1,LW
13500000,77,86,22,75,75,77,50,63,2,1,RM
12500000,77,86,22,29,59,66,78,67,1,1,CB
12500000,77,86,23,68,72,82,71,73,3,1,RB
13000000,77,85,23,66,74,80,41,59,2,1,CAM
13000000,77,85,23,73,74,77,28,62,2,1,CAM
12000000,77,85,22,30,54,65,78,73,1,1,CB
12000000,77,85,21,42,68,72,76,76,2,1,CB
13000000,77,85,21,74,75,80,69,65,3,1,CM
13000000,77,85,21,71,74,79,72,71,1,1,CM
13000000,77,85,20,69,73,73,66,67,3,1,CM
12000000,77,85,21,55,70,74,77,76,2,1,CB
13000000,77,85,21,70,73,80,48,66,2,1,CAM
11500000,77,85,22,50,71,74,75,69,1,1,LB
12000000,77,85,21,66,75,79,72,73,1,1,LB
12500000,77,84,23,75,59,76,39,71,1,2,ST
12500000,77,84,23,74,71,78,35,64,1,1,ST
12500000,77,84,23,75,69,77,41,74,1,1,ST
12500000,77,84,22,77,64,76,36,78,1,1,ST
12500000,77,84,24,71,74,76,67,76,2,1,CM
12500000,77,84,22,63,75,78,66,69,1,1,CM
12500000,77,84,23,74,58,78,39,75,1,1,ST
12500000,77,84,23,67,68,76,76,83,3,1,CM
11000000,77,84,22,56,68,74,71,80,1,1,RB
11000000,77,84,21,59,72,81,72,69,2,1,RB
11000000,77,84,23,62,72,79,70,72,3,1,RB
12500000,77,84,24,73,76,76,52,71,2,1,CM
12500000,77,84,23,78,76,80,63,70,1,1,CM
11500000,77,84,22,65,72,72,74,80,2,1,CDM
12500000,77,84,21,70,66,80,32,65,1,1,LW
12500000,77,84,23,70,76,79,57,51,3,1,CAM
11000000,77,83,24,51,69,73,72,82,1,1,RB
12000000,77,83,24,75,72,82,47,63,2,1,LW
11000000,77,83,23,22,52,55,78,74,1,1,CB
12500000,77,83,22,70,63,75,38,79,1,1,ST
12000000,77,83,24,75,73,80,55,62,2,1,CAM
12000000,77,83,21,67,78,79,65,58,2,1,CM
11000000,77,83,22,41,55,62,77,67,1,1,CB
12000000,77,83,22,65,73,78,73,73,2,1,CM
12500000,77,83,22,75,69,77,38,68,1,1,ST
12000000,77,83,22,71,71,81,64,70,1,1,LW
11000000,77,83,22,64,68,72,74,80,2,1,CDM
12000000,77,82,24,64,78,78,68,64,3,1,RM
10500000,77,82,25,62,75,84,72,68,2,2,RB
11500000,77,82,23,74,78,78,66,69,3,1,CM
10500000,77,82,24,59,68,78,74,62,2,2,LB
11500000,77,82,24,71,75,77,72,74,1,2,CM
10500000,77,82,24,40,64,69,76,80,1,1,CB
10500000,77,82,25,40,62,64,76,73,1,1,CB
11500000,77,82,24,75,76,78,74,78,2,2,CM
12000000,77,82,25,76,67,80,51,75,2,1,ST
11500000,77,82,24,71,75,79,67,74,3,2,CM
11500000,77,82,23,70,74,75,73,79,2,2,CM
11500000,77,82,25,67,76,77,70,69,2,1,CM
12000000,77,82,24,74,68,75,40,81,1,1,ST
10500000,77,82,23,46,66,67,78,77,1,2,RB
10500000,77,82,26,67,70,69,75,76,2,1,CDM
12000000,77,82,23,68,72,79,63,66,3,1,LM
10500000,77,82,26,31,52,52,75,83,1,1,CB
11500000,77,82,23,58,79,76,65,66,2,1,CM
12000000,77,82,24,68,72,81,62,62,2,1,CAM
10500000,77,82,22,37,52,57,76,77,1,1,CB
11000000,77,82,23,57,70,71,76,70,2,1,CDM
11500000,77,82,23,74,78,75,65,70,2,1,CM
12000000,77,81,24,76,68,80,31,65,2,2,ST
10500000,77,81,24,60,75,73,72,72,2,1,CDM
11500000,77,81,25,70,74,78,64,74,3,2,CAM
10500000,77,81,25,31,52,62,77,78,1,1,CB
12000000,77,81,24,76,71,78,29,63,2,1,ST
10000000,77,81,24,50,68,70,77,80,2,2,LB
10500000,77,81,25,33,58,59,75,74,2,1,CB
11500000,77,81,24,75,74,79,40,69,2,2,CAM
11000000,77,80,25,71,71,82,27,52,3,2,LM
11500000,77,80,24,73,72,75,61,84,2,2,LM
11500000,77,80,24,61,70,80,71,78,2,2,LM
10000000,77,80,24,53,71,68,77,75,2,1,CB
11000000,77,80,25,67,71,86,27,52,1,2,LM
10000000,77,80,25,52,77,75,70,72,3,1,LB
10000000,77,80,26,35,47,56,81,75,1,1,CB
11000000,77,80,25,67,74,76,73,75,2,2,CM
11000000,77,80,25,73,78,77,61,70,3,1,LM
11000000,77,80,25,70,66,81,33,64,3,1,RW
10000000,77,80,25,49,73,78,72,72,1,2,LB
10000000,77,80,26,42,45,55,77,82,1,1,CB
11000000,77,80,25,71,70,79,58,70,3,1,RM
0,77,80,26,68,73,78,72,66,3,1,CM
10000000,77,80,24,52,66,63,77,79,2,1,CDM
11500000,77,80,24,71,73,77,44,70,3,1,LM
10000000,77,80,25,37,50,50,76,84,2,1,CB
9000000,77,79,28,32,56,57,76,78,1,1,CB
10500000,77,79,26,70,79,79,62,68,3,2,CM
9500000,77,79,26,42,66,72,76,76,2,1,RB
9500000,77,79,26,59,73,65,78,74,1,1,CB
9500000,77,79,27,41,52,50,79,71,1,2,CB
11000000,77,79,25,65,75,83,54,59,3,2,CAM
11000000,77,79,25,67,77,78,40,62,3,1,CAM
11000000,77,79,26,76,63,73,44,79,1,1,ST
9500000,77,79,26,64,68,72,70,77,1,1,RB
11000000,77,79,24,74,73,80,35,65,2,3,LW
10500000,77,79,26,67,77,77,67,73,1,1,CM
10000000,77,78,27,72,79,72,62,74,2,2,CM
10500000,77,78,27,76,59,68,40,79,1,1,ST
9000000,77,78,27,55,77,75,74,72,1,2,LB
10000000,77,78,27,70,73,75,67,75,2,2,CM
9000000,77,78,27,70,75,67,73,85,2,2,CDM
10500000,77,78,26,77,67,78,30,53,3,1,LW
8500000,77,78,28,50,64,65,76,76,1,2,CB
10500000,77,78,26,77,77,75,70,70,1,2,CM
9000000,77,78,27,59,74,73,75,74,2,2,CDM
8500000,77,78,29,33,51,49,77,79,1,1,CB
9000000,77,78,26,62,74,74,73,79,1,2,RB
8500000,77,78,28,52,48,59,79,77,1,1,CB
9000000,77,78,26,68,75,77,74,73,2,2,LB
10500000,77,78,26,77,62,70,38,75,1,1,ST
10500000,77,78,25,58,70,87,37,56,2,2,LM
9000000,77,78,26,46,69,75,77,72,2,2,RB
10500000,77,78,27,76,63,76,41,67,2,1,ST
10500000,77,78,26,70,69,82,37,66,3,1,LM
9500000,77,78,26,63,72,70,74,74,2,1,CDM
10500000,77,78,26,72,74,82,48,71,3,1,LW
10500000,77,78,26,74,60,77,29,63,1,2,ST
10500000,77,78,26,73,75,76,55,67,3,1,CAM
10000000,77,78,27,68,76,76,70,68,2,1,CM
2800000,77,77,35,55,77,75,72,69,2,2,CDM
7000000,77,77,32,75,65,72,28,75,1,2,ST
3300000,77,77,34,61,62,57,77,81,1,2,CB
4100000,77,77,35,80,63,65,35,70,1,3,ST
4000000,77,77,33,43,70,75,75,68,1,3,LB
4000000,77,77,33,66,74,75,73,71,2,2,RB
2700000,77,77,35,59,56,45,76,84,1,2,CB
4100000,77,77,35,76,71,75,37,69,1,2,ST
4500000,77,77,34,73,75,75,36,75,2,2,RM
6000000,77,77,32,56,68,66,77,80,2,2,CDM
6000000,77,77,32,62,67,68,76,82,3,2,CDM
4700000,77,77,34,78,68,72,41,70,1,2,ST
